trade_date,pe_ttm,pb,ps_ttm,turnover_rate,total_mv,circ_mv
20230424,6.14,1.0271,2.4577,0.3538,84738681.2194,69313253.2814
20230425,6.2185,1.0402,2.4892,0.2483,85823134.5802,70200297.8919
20230426,6.1802,1.0338,2.4738,0.2407,85293517.8226,69767090.0589
20230427,5.8434,0.9562,2.3962,0.7559,82292356.1961,67312245.6718
20230428,6.0171,0.9846,2.4674,0.4558,84738681.2194,69313253.2814
20230504,6.112,1.0001,2.5064,0.3517,86075333.0362,70406587.3362
20230505,6.2123,1.0165,2.5475,0.3882,87487644.3899,71561808.2242
20230508,6.3753,1.0432,2.6143,0.5159,89782650.3396,73439042.1672
20230509,6.2661,1.0253,2.5695,0.4777,88244239.7579,72180676.5571
20230510,6.1604,1.008,2.5262,0.3095,86756268.8674,70963568.8358
20230511,6.1694,1.0095,2.5298,0.2161,86882368.0954,71066713.5579
20230512,6.0959,0.9975,2.4997,0.2227,85848354.4258,70220926.8363
20230515,6.2141,1.0168,2.5482,0.256,87512864.2355,71582437.1686
20230516,6.2356,1.0203,2.557,0.1868,87815502.3827,71829984.5018
20230517,6.1783,1.011,2.5335,0.1921,87008467.3235,71169858.2801
20230518,6.1694,1.0095,2.5298,0.1595,86882368.0954,71066713.5579
20230519,6.0798,0.9949,2.4931,0.1905,85621375.8154,70035266.3365
20230522,6.1246,1.0022,2.5115,0.1439,86251871.9554,70550989.9472
20230523,6.0171,0.9846,2.4674,0.1682,84738681.2194,69313253.2814
20230524,5.8971,0.965,2.4182,0.2249,83048951.5641,67931114.0047
20230525,5.8058,0.95,2.3808,0.3423,81762739.4384,66879037.8388
20230526,5.8631,0.9594,2.4043,0.1428,82569774.4977,67539164.0605
20230529,5.8542,0.9579,2.4006,0.1877,82443675.2697,67436019.3384
20230530,5.8452,0.9565,2.3969,0.1649,82317576.0417,67332874.6163
20230531,5.7843,0.9465,2.372,0.2547,81460101.2912,66631490.5057
20230601,5.7413,0.9395,2.3543,0.229,80854824.9968,66136395.8394
