ts_code,trade_date,open,high,low,close,pre_close,pct_chg,vol,amount,adj_factor,open_qfq,high_qfq,low_qfq,close_qfq
300750.SZ,20230103,392.0,392.57,381.72,389.64,393.42,-0.9608,104820.36,4056787.274,1.0055,206.0946405228758,206.39431895424838,200.68991372549021,204.85386666666668
300750.SZ,20230104,386.5,387.0,382.05,384.01,389.64,-1.4449,196022.62,7527791.631,1.0055,203.20300653594774,203.46588235294118,200.86341176470592,201.89388496732025
300750.SZ,20230105,388.0,410.17,385.01,407.51,384.01,6.1196,260432.6,10371713.858,1.0055,203.9916339869281,215.64754771241832,202.4196366013072,214.24904836601306
300750.SZ,20230106,406.0,424.98,404.06,416.66,407.51,2.2453,183924.95,7641585.134,1.0055,213.4551633986928,223.43392941176472,212.43520522875815,219.05967581699346
300750.SZ,20230109,422.88,422.88,414.0,416.6,416.66,-0.0144,128403.02,5373244.036,1.0055,222.32985098039217,222.32985098039217,217.66117647058826,219.02813071895426
300750.SZ,20230110,417.66,435.0,413.3,432.0,416.6,3.6966,182606.52,7781973.49,1.0055,219.5854274509804,228.70196078431374,217.29315032679742,227.12470588235294
300750.SZ,20230111,430.5,436.0,424.0,427.86,432.0,-0.9583,122418.06,5252326.721,1.0055,226.33607843137253,229.22771241830065,222.91869281045754,224.9480941176471
300750.SZ,20230112,432.0,438.78,429.68,433.5,427.86,1.3182,111367.98,4837460.193,1.0055,227.12470588235294,230.6893019607843,225.90496209150328,227.91333333333333
300750.SZ,20230113,444.0,452.52,430.0,439.5,433.5,1.3841,207574.96,9140635.814,1.0055,233.43372549019608,237.91312941176471,226.07320261437908,231.0678431372549
300750.SZ,20230116,438.5,449.5,435.11,446.63,439.5,1.6223,168090.99,7451169.295,1.0055,230.54209150326798,236.32535947712418,228.7597934640523,234.8164522875817
300750.SZ,20230117,446.93,451.87,443.61,445.61,446.63,-0.2284,98958.01,4416180.658,1.0055,234.97417777777778,237.5713908496732,233.22868235294118,234.28018562091506
300750.SZ,20230118,448.51,450.88,443.11,448.5,445.61,0.6485,73443.25,3292955.688,1.0055,235.80486535947713,237.05089673202613,232.96580653594773,235.79960784313727
300750.SZ,20230119,445.33,451.5,442.19,446.77,448.5,-0.3857,73099.9,3254123.919,1.0055,234.13297516339867,237.37686274509807,232.48211503267973,234.89005751633985
300750.SZ,20230120,446.77,452.2,444.26,452.0,446.77,1.1706,107656.5,4841543.971,1.0055,234.89005751633985,237.7448888888889,233.57042091503268,237.6397385620915
300750.SZ,20230130,479.37,490.56,467.47,470.65,452.0,4.1261,211743.07,10102385.367,1.0055,252.02956078431373,257.91272156862743,245.77311633986932,247.44500653594773
300750.SZ,20230131,469.88,477.5,462.44,465.2,470.65,-1.158,139540.34,6565989.151,1.0055,247.04017777777779,251.04640522875818,243.12858562091503,244.57966013071893
300750.SZ,20230201,470.99,479.36,470.48,476.8,465.2,2.4936,115021.67,5464594.494,1.0055,247.6237620915033,252.02430326797386,247.35562875816996,250.67837908496733
300750.SZ,20230202,478.87,479.7,464.88,466.1,476.8,-2.2441,134557.12,6339908.128,1.0055,251.7666849673203,252.2030588235294,244.41141960784313,245.0528366013072
300750.SZ,20230203,464.0,466.2,451.38,456.2,466.1,-2.124,120200.01,5495174.744,1.0055,243.94875816993465,245.1054117647059,237.3137725490196,239.84789542483662
300750.SZ,20230206,452.0,453.52,441.09,450.6,456.2,-1.2275,107529.18,4811799.061,1.0055,237.6397385620915,238.43888104575163,231.9037882352941,236.90368627450982
300750.SZ,20230207,450.49,453.8,444.66,448.1,450.6,-0.5548,72112.37,3231274.19,1.0055,236.84585359477126,238.58609150326797,233.78072156862748,235.5893071895425
300750.SZ,20230208,449.6,453.45,445.0,447.21,448.1,-0.1986,73298.53,3293742.444,1.0055,236.37793464052288,238.40207843137256,233.95947712418302,235.12138823529412
300750.SZ,20230209,447.21,455.99,441.5,452.99,447.21,1.2925,80314.4,3627030.215,1.0055,235.12138823529412,239.73748758169936,232.11934640522878,238.16023267973858
300750.SZ,20230210,453.0,455.68,445.01,445.95,452.99,-1.5541,83977.9,3773477.539,1.0055,238.16549019607842,239.57450457516342,233.96473464052286,234.4589411764706
300750.SZ,20230213,450.98,461.57,447.01,460.0,445.95,3.1506,134185.43,6143224.997,1.0055,237.10347189542483,242.67118169934642,235.01623790849675,241.84575163398694
300750.SZ,20230214,469.0,469.3,445.79,451.05,460.0,-1.9457,128121.9,5816558.282,1.0055,246.5775163398693,246.73524183006538,234.3748209150327,237.14027450980393
300750.SZ,20230215,453.1,457.0,448.0,448.6,451.05,-0.5432,77733.87,3508461.573,1.0055,238.21806535947712,240.26849673202614,235.5367320261438,235.85218300653597
300750.SZ,20230216,451.99,454.5,438.0,443.2,448.6,-1.2037,100910.69,4514542.232,1.0055,237.63448104575164,238.9541176470588,230.2792156862745,233.01312418300654
300750.SZ,20230217,442.0,442.0,420.0,420.19,443.2,-5.1918,214695.51,9171648.847,1.0055,232.38222222222223,232.38222222222223,220.8156862745098,220.91557908496733
300750.SZ,20230220,416.0,421.88,406.33,420.47,420.19,0.0666,168298.72,6992852.567,1.0055,218.7126797385621,221.80409934640525,213.6286614379085,221.06278954248367
300750.SZ,20230221,417.48,422.49,412.0,415.01,420.47,-1.2985,131845.96,5490561.031,1.0055,219.49079215686277,222.12480784313726,216.60967320261437,218.192185620915
300750.SZ,20230222,409.0,414.1,406.67,409.47,415.01,-1.3349,123639.2,5069312.344,1.0055,215.0324183006536,217.71375163398693,213.80741699346407,215.27952156862747
300750.SZ,20230223,410.0,415.13,407.4,413.23,409.47,0.9183,95372.65,3922375.682,1.0055,215.55816993464055,218.25527581699347,214.1912156862745,217.25634771241832
300750.SZ,20230224,411.0,411.8,404.02,405.4,413.23,-1.8948,99893.88,4060495.07,1.0055,216.08392156862746,216.504522875817,212.4141751633987,213.13971241830066
300750.SZ,20230227,402.73,405.48,400.1,401.1,405.4,-1.0607,92206.33,3705001.334,1.0055,211.7359555555556,213.1817725490196,210.35322875816993,210.87898039215688
300750.SZ,20230228,403.99,408.3,401.5,403.9,401.1,0.6981,93230.92,3769996.772,1.0055,212.39840261437908,214.66439215686276,211.08928104575165,212.35108496732025
300750.SZ,20230301,403.1,414.18,403.03,411.78,403.9,1.951,126020.05,5166296.898,1.0055,211.93048366013073,217.7558117647059,211.89368104575163,216.49400784313724
300750.SZ,20230302,409.5,411.0,396.2,400.8,411.78,-2.6665,161452.7,6483446.93,1.0055,215.29529411764705,216.08392156862746,208.3027973856209,210.7212549019608
300750.SZ,20230303,402.3,405.71,400.0,402.32,400.8,0.3792,82030.9,3300669.921,1.0055,211.50988235294116,213.3026954248366,210.30065359477126,211.5203973856209
300750.SZ,20230306,402.17,408.87,392.01,408.42,402.32,1.5162,166266.62,6674565.924,1.0055,211.4415346405229,214.96407058823527,206.0998980392157,214.7274823529412
300750.SZ,20230307,404.0,408.99,401.83,402.2,408.42,-1.5229,99183.5,4014218.859,1.0055,212.40366013071898,215.02716078431374,211.26277908496732,211.4573071895425
300750.SZ,20230308,400.01,402.93,395.11,397.73,402.2,-1.1114,81293.73,3231604.462,1.0055,210.3059111111111,211.84110588235293,207.72972810457517,209.10719738562094
300750.SZ,20230309,396.2,401.28,388.24,397.01,397.73,-0.181,81366.84,3228769.655,1.0055,208.3027973856209,210.97361568627448,204.117814379085,208.72865620915033
300750.SZ,20230310,401.69,409.93,395.9,405.79,397.01,2.2115,191425.96,7722447.89,1.0055,211.18917385620915,215.52136732026142,208.14507189542482,213.34475555555557
300750.SZ,20230313,403.03,406.66,390.0,392.0,405.79,-3.3983,188331.97,7424578.06,1.0055,211.89368104575163,213.8021594771242,205.04313725490198,206.0946405228758
300750.SZ,20230314,390.88,391.0,378.0,387.23,392.0,-1.2168,184846.63,7095007.8,1.0055,205.50579869281046,205.5688888888889,198.7341176470588,203.58680522875818
300750.SZ,20230315,393.0,395.74,383.62,388.0,387.23,0.1988,129682.91,5046344.791,1.0055,206.62039215686275,208.06095163398695,201.68884183006537,203.9916339869281
300750.SZ,20230316,384.0,389.91,383.5,385.11,388.0,-0.7448,101131.55,3897781.768,1.0055,201.8886274509804,204.99581960784317,201.62575163398694,202.4722117647059
300750.SZ,20230317,389.0,389.99,375.5,375.98,385.11,-2.3708,201447.47,7641555.518,1.0055,204.51738562091504,205.03787973856208,197.4197385620915,197.67209934640525
300750.SZ,20230320,374.54,384.6,368.0,379.95,375.98,1.0559,158369.74,6002000.932,1.0055,196.91501699346406,202.20407843137258,193.47660130718953,199.75933333333333
300750.SZ,20230321,382.2,394.18,378.7,393.78,379.95,3.64,172923.73,6720740.862,1.0055,200.94227450980392,207.24077908496733,199.10214379084965,207.03047843137253
