trade_date,pe_ttm,pb,ps_ttm,turnover_rate,total_mv,circ_mv
20230103,25.6704,2.475,6.8444,0.4524,32869209.1472,8131050.8989
20230104,25.9052,2.4977,6.9071,0.6086,33169890.4056,8205432.2022
20230105,25.8743,2.4947,6.8988,0.4858,33130327.0822,8195645.1886
20230106,25.7569,2.4834,6.8675,0.664,32979986.4529,8158454.537
20230109,25.6642,2.4744,6.8428,0.5645,32861296.4825,8129093.4962
20230110,25.6827,2.4762,6.8477,0.4074,32885034.4766,8134965.7043
20230111,25.4479,2.4536,6.7851,0.4353,32584353.2181,8060584.401
20230112,25.2255,2.4321,6.7258,0.4565,32299497.2891,7990117.903
20230113,25.5221,2.4607,6.8049,0.4029,32679305.1945,8084073.2336
20230116,25.9052,2.4977,6.9071,0.8778,33169890.4056,8205432.2022
20230117,26.0164,2.5084,6.9367,0.7079,33312318.3702,8240665.4512
20230118,25.9547,2.5024,6.9202,0.4132,33233191.7232,8221091.424
20230119,26.2636,2.5322,7.0026,0.6649,33628824.958,8318961.56
20230120,26.3193,2.5376,7.0175,0.623,33700038.9403,8336578.1845
20230130,26.1833,2.5245,6.9812,1.0287,33525960.317,8293515.3246
20230131,25.8688,2.4941,6.8973,0.7883,33123250.8221,8193687.7859
20230201,26.8576,2.5895,7.161,1.5991,34389309.1431,8506872.2211
20230202,26.8328,2.5871,7.1544,1.3199,34357657.6851,8499042.6102
20230203,26.7772,2.5817,7.1396,0.8004,34286441.9045,8481425.9858
20230206,26.5733,2.5621,7.0852,0.5972,34025317.3758,8416831.696
20230207,26.6846,2.5728,7.1149,0.6021,34167789.9579,8452064.945
20230208,26.3385,2.5394,7.0226,0.5731,33724669.0136,8342450.3926
20230209,26.9441,2.5978,7.1841,1.0897,34500130.6662,8534275.8592
20230210,26.6166,2.5662,7.0967,1.0036,34080748.3438,8430533.515
20230213,28.0304,2.55,6.8684,0.8688,34009532.4778,8412916.8906
20230214,28.063,2.5529,6.8764,0.621,34049096.8478,8422703.9042
20230215,27.9522,2.5429,6.8492,0.575,33914577.9897,8389428.0579
20230216,27.3782,2.4906,6.7086,1.0544,33218245.0772,8217176.6186
20230217,27.2674,2.4806,6.6814,0.7995,33083726.2191,8183900.7723
20230220,27.5618,2.5073,6.7536,0.5538,33440986.0064,8271983.8947
20230221,27.6205,2.5127,6.7679,0.496,33512204.3864,8289600.5192
20230222,27.5879,2.5097,6.76,0.3763,33472638.6197,8279813.5056
20230223,27.4966,2.5014,6.7376,0.367,33361854.473,8252409.8675
20230224,27.3727,2.4901,6.7072,0.4142,33211504.5596,8215219.2158
20230227,27.1509,2.47,6.6529,0.4638,32942457.3461,8148667.5234
20230228,27.4055,2.4931,6.7152,0.6786,33251281.4852,8225006.2294
20230301,27.6337,2.5139,6.7712,0.7,33528243.6108,8293515.3246
