ts_code,trade_date,open,high,low,close,pre_close,pct_chg,vol,amount,adj_factor,open_qfq,high_qfq,low_qfq,close_qfq
002371.SZ,20230103,224.01,231.0,222.06,230.3,225.3,2.2193,62173.11,1414147.755,4.7524,164.86281227738718,170.00718555455757,163.4276866850435,169.49201226499832
002371.SZ,20230104,230.35,234.98,225.16,226.3,230.3,-1.7369,81667.93,1871856.033,4.7524,169.52881035710968,172.9363136866231,165.70916839594884,166.54816489608822
002371.SZ,20230105,226.0,229.96,224.0,228.31,226.3,0.8882,62079.14,1415237.398,4.7524,166.32737634341996,169.24178523864092,164.8554526589649,168.02744819896554
002371.SZ,20230106,226.95,231.1,225.1,228.32,228.31,0.0044,62986.44,1437702.867,4.7524,167.02654009353608,170.0807817387803,165.66501068541518,168.0348078173878
002371.SZ,20230109,229.0,233.0,226.5,229.4,228.32,0.473,69655.0,1598219.256,4.7524,168.5352618701025,171.4791092390126,166.69535726453373,168.82964660699352
002371.SZ,20230110,229.4,234.66,228.5,230.5,229.4,0.4795,87160.06,2018172.896,4.7524,168.82964660699352,172.70080589711029,168.16728094898875,169.63920463344377
002371.SZ,20230111,234.5,240.0,228.3,228.9,230.5,-0.6941,116122.96,2725283.864,4.7524,172.5830520023539,176.63084213460527,168.02008858054324,168.46166568587978
002371.SZ,20230112,231.1,231.28,223.99,225.61,228.9,-1.4373,60190.6,1363074.618,4.7524,170.0807817387803,170.2132548703813,164.84809304054264,166.04035122495122
002371.SZ,20230113,226.32,227.28,224.05,227.11,225.61,0.6649,43624.95,984158.993,4.7524,166.56288413293274,167.26940750147116,164.8922507510763,167.1442939882925
002371.SZ,20230116,225.0,238.88,224.16,236.0,227.11,3.9144,123862.63,2891407.345,4.7524,165.59141450119242,175.8065648713104,164.9732065537213,173.68699476569518
002371.SZ,20230117,235.87,243.93,235.0,242.56,236.0,2.7797,94803.54,2286210.399,4.7524,173.5913197262056,179.52317217455942,172.95103292346764,178.51490445070772
002371.SZ,20230118,242.58,244.0,238.07,239.2,242.56,-1.3852,49302.66,1184125.147,4.7524,178.52962368755226,179.57468950351534,175.21043577910612,176.04207266082324
002371.SZ,20230119,238.9,245.88,238.0,245.66,239.2,2.7007,64966.46,1581914.02,4.7524,175.82128410815497,180.9582977669031,175.1589184501502,180.79638616161301
002371.SZ,20230120,245.0,247.3,242.16,245.69,245.66,0.0122,58254.76,1427593.813,4.7524,180.31065134574285,182.0033635828662,178.22051971381669,180.81846501687986
002371.SZ,20230130,247.52,248.8,243.5,244.13,245.69,-0.6349,83015.75,2038398.107,4.7524,182.16527518815622,183.10730634620748,179.20670858240157,179.6703645430049
002371.SZ,20230131,243.0,244.97,233.7,234.29,244.13,-4.0306,115793.8,2739907.139,4.7524,178.83872766128783,180.28857249047604,171.99428252857186,172.4285000154861
002371.SZ,20230201,234.3,238.87,234.3,238.16,234.29,1.6518,74435.47,1762062.679,4.7524,172.4358596339084,175.79920525288816,172.4358596339084,175.27667234490661
002371.SZ,20230202,242.63,261.18,241.99,255.59,238.16,7.3186,197226.3,4960373.146,4.7524,178.5664217796636,192.21851395298418,178.09540620063802,188.1044872549323
