ts_code,trade_date,open,high,low,close,pre_close,pct_chg,vol,amount,adj_factor,open_qfq,high_qfq,low_qfq,close_qfq
688169.SH,20230103,248.5,255.85,246.0,253.83,247.75,2.4541,7091.43,178223.858,1.414,88.02961218558973,90.63330494037477,87.1440024050506,89.91773223769917
688169.SH,20230104,252.83,267.88,252.1,267.6,253.83,5.4249,11405.41,300855.521,1.414,89.56348832548352,94.89485920432908,89.30489026956607,94.79567090890872
688169.SH,20230105,266.55,278.08,265.19,275.51,267.6,2.9559,11999.27,329988.252,1.414,94.42371480108227,98.50814710892874,93.94194308046899,97.59774025453451
688169.SH,20230106,275.59,277.91,270.07,270.96,275.51,-1.6515,8424.33,228834.968,1.414,97.62607976751175,98.44792564385209,95.67065337208136,95.98593045395329
688169.SH,20230109,270.4,273.66,268.3,270.65,270.96,-0.1144,4799.95,130038.341,1.414,95.78755386311252,96.94238901693556,95.04364164745967,95.87611484116643
688169.SH,20230110,269.62,274.85,268.0,271.16,270.65,0.1884,4411.43,119980.152,1.414,95.51124361158433,97.3639392724722,94.93736847379496,96.05677923639644
688169.SH,20230111,272.6,274.8,266.52,271.84,271.16,0.2508,5862.38,158733.919,1.414,96.56689046998697,97.34622707686141,94.41308748371578,96.29766509670306
688169.SH,20230112,268.26,271.98,265.2,267.24,271.84,-1.6922,4136.45,110638.016,1.414,95.02947189097104,96.34725924441327,93.94548551959113,94.66814310051107
688169.SH,20230113,266.58,298.76,266.25,297.82,267.24,11.4429,19519.29,564985.007,1.414,94.43434211844873,105.83391121354843,94.31744162741757,105.50092193606572
688169.SH,20230116,289.96,317.0,286.0,308.8,297.82,3.6868,24552.17,748527.415,1.414,102.7165647860507,112.29532017236195,101.31375889367672,109.3905200921936
688169.SH,20230117,304.54,305.88,297.02,301.06,308.8,-2.5065,9077.83,273510.092,1.414,107.88144102615492,108.3561278685239,105.21752680629321,106.64867221164444
688169.SH,20230118,305.0,309.56,296.5,299.0,301.06,-0.6842,6847.81,206719.864,1.414,108.04439322577412,109.6597454654775,105.03331997194107,105.91892975248021
688169.SH,20230119,298.5,304.0,296.01,301.01,299.0,0.6722,4451.92,133297.023,1.414,105.74180779637237,107.69014931355846,104.8597404549554,106.63096001603367
