ts_code,trade_date,open,high,low,close,pre_close,pct_chg,vol,amount,adj_factor,open_qfq,high_qfq,low_qfq,close_qfq
603345.SH,20230103,161.96,163.5,157.21,158.36,161.88,-2.1745,27620.24,438564.892,1.0374,149.614696349065,151.0373107747106,145.22676224398933,146.2891041852182
603345.SH,20230104,157.37,161.5,156.51,157.41,158.36,-0.5999,28488.23,450705.109,1.0374,145.37456634016033,149.18975957257348,144.58011932324132,145.41151736420304
603345.SH,20230105,157.41,164.23,156.78,162.99,157.41,3.5449,30585.83,495790.466,1.0374,145.41151736420304,151.71166696349067,144.82953873552984,150.56618521816566
603345.SH,20230106,162.99,162.99,159.75,162.0,162.99,-0.6074,20081.98,324844.196,1.0374,150.56618521816566,150.56618521816566,147.5731522707035,149.65164737310778
603345.SH,20230109,159.58,163.58,154.5,160.48,162.0,-0.9383,44524.18,710763.291,1.0374,147.41611041852184,151.1112128227961,142.7233303650935,148.24750845948353
603345.SH,20230110,158.98,162.35,157.7,160.7,160.48,0.1371,40119.81,641979.049,1.0374,146.86184505788066,149.97496883348177,145.6794122885129,148.45073909171862
603345.SH,20230111,161.0,161.57,158.16,158.75,160.7,-1.2134,23613.2,377271.305,1.0374,148.7278717720392,149.25442386464826,146.10434906500447,146.6493766696349
603345.SH,20230112,158.0,160.39,155.0,157.13,158.75,-1.0205,22938.92,359452.049,1.0374,145.9565449688335,148.16436865538736,143.18521816562782,145.15286019590383
603345.SH,20230113,157.05,162.32,156.2,161.0,157.13,2.4629,24405.12,391915.533,1.0374,145.07895814781835,149.9472555654497,144.29374888691007,148.7278717720392
603345.SH,20230116,161.43,172.11,160.5,169.3,161.0,5.1553,56126.98,948293.536,1.0374,149.12509528049867,158.991018699911,148.2659839715049,156.3952092609083
603345.SH,20230117,168.96,170.17,165.0,168.4,169.3,-0.5316,21396.95,360357.895,1.0374,156.08112555654498,157.19889403383795,152.42297417631346,155.5638112199466
603345.SH,20230118,167.5,168.16,163.61,163.99,168.4,-2.6188,25835.63,428111.74,1.0374,154.7324131789849,155.3421050756901,151.13892609082816,151.4899608192342
