trade_date,pe_ttm,pb,ps_ttm,turnover_rate,total_mv,circ_mv
20230103,18.5393,2.6014,8.4213,0.1618,47553227.6499,47553227.6499
20230104,18.4684,2.5914,8.3891,0.1202,47371292.7761,47371292.7761
20230105,18.4152,2.584,8.365,0.1934,47234841.6207,47234841.6207
20230106,18.5216,2.5989,8.4133,0.2148,47507743.9315,47507743.9315
20230109,18.4241,2.5852,8.369,0.1545,47257583.4799,47257583.4799
20230110,18.2911,2.5665,8.3086,0.1795,46916455.5915,46916455.5915
20230111,18.4596,2.5902,8.3851,0.2837,47348550.9169,47348550.9169
20230112,18.3354,2.5728,8.3287,0.2101,47030164.8876,47030164.8876
20230113,18.5571,2.6039,8.4294,0.2266,47598711.3684,47598711.3684
20230116,18.5925,2.6088,8.4455,0.2662,47689678.8053,47689678.8053
20230117,18.3354,2.5728,8.3287,0.2977,47030164.8876,47030164.8876
20230118,18.3532,2.5753,8.3368,0.1858,47075648.6061,47075648.6061
20230119,18.1049,2.5404,8.224,0.3547,46438876.5477,46438876.5477
20230120,18.6457,2.6163,8.4697,0.542,47826129.9607,47826129.9607
20230130,18.5393,2.6014,8.4213,0.2896,47553227.6499,47553227.6499
20230131,22.0946,2.5489,9.0901,0.2954,47280325.3392,47280325.3392
20230201,22.0946,2.5489,9.0901,0.2261,47280325.3392,47280325.3392
20230202,22.2647,2.5685,9.1601,0.2589,47644195.0869,47644195.0869
20230203,22.2328,2.5648,9.1469,0.1989,47575969.5092,47575969.5092
20230206,22.2966,2.5722,9.1732,0.1695,47712420.6645,47712420.6645
20230207,22.6366,2.6114,9.3131,0.2764,48440160.1599,48440160.1599
20230208,22.711,2.62,9.3437,0.1709,48599353.1745,48599353.1745
20230209,23.5432,2.533,9.6861,0.1626,50380191.1435,48417418.3007
20230210,23.4548,2.5235,9.6497,0.1257,50190880.8903,48235483.4268
20230213,23.3442,2.5116,9.6042,0.1474,49954243.0737,48008064.8345
20230214,23.3995,2.5175,9.6269,0.1124,50072561.982,48121774.1307
20230215,23.2778,2.5044,9.5769,0.1523,49812260.3838,47871613.6792
20230216,23.1673,2.4925,9.5314,0.2189,49575622.5672,47644195.0869
20230217,22.9572,2.4699,9.4449,0.1976,49126010.7158,47212099.7615
20230220,23.4216,2.5199,9.636,0.2254,50119889.5453,48167257.8491
20230221,23.5211,2.5306,9.677,0.1626,50332863.5802,48371934.5822
20230222,23.3774,2.5151,9.6178,0.1069,50025234.4187,48076290.4122
20230223,23.3221,2.5092,9.5951,0.1566,49906915.5104,47962581.1161
20230224,23.2447,2.5009,9.5632,0.1829,49741269.0388,47803388.1015
20230227,23.1673,2.4925,9.5314,0.1348,49575622.5672,47644195.0869
