trade_date,pe_ttm,pb,ps_ttm,turnover_rate,total_mv,circ_mv
20230103,19.1557,2.5866,3.7143,0.985,2378067.3503,1827406.0354
20230104,20.1958,2.7271,3.9159,1.5842,2507187.6442,1926540.815
20230105,20.7928,2.8077,4.0317,1.6667,2581297.7124,1983487.5185
20230106,20.4494,2.7613,3.9651,1.1701,2538668.0271,1950844.7206
20230109,20.426,2.7581,3.9606,0.6667,2535763.587,1948612.7976
20230110,20.4645,2.7633,3.968,0.6127,2540541.8595,1952284.671
20230111,20.5158,2.7702,3.978,0.8142,2546912.8893,1957180.5021
20230112,20.1687,2.7234,3.9107,0.5745,2503814.746,1924061.6443
20230113,22.4765,3.035,4.3581,2.7111,2790323.7077,2144230.0513
20230116,23.3052,3.1469,4.5188,3.4101,2893197.1021,2223283.325
20230117,22.7211,3.068,4.4056,1.2609,2820679.7913,2167557.2468
20230118,22.5656,3.047,4.3754,0.9511,2801379.3184,2152725.7583
20230119,22.7173,3.0675,4.4048,0.6183,2820211.3332,2167197.2592
20230120,22.6682,3.0609,4.3953,0.8923,2814121.3782,2162517.4206
20230130,23.2524,3.1398,4.5086,1.5215,2886638.689,2218243.4988
20230131,23.0675,3.1148,4.4727,0.8088,2863684.243,2200604.1071
20230201,24.7844,3.3466,4.8056,1.2718,3076832.6694,2364398.4583
20230202,24.7882,3.3471,4.8064,1.5541,3077301.1275,2364758.4459
20230203,25.4259,3.4333,4.93,1.2786,3156470.543,2425596.3477
20230206,23.8946,3.2265,4.6331,1.6265,2966370.2542,2279513.3857
20230207,25.6584,3.4646,4.9751,1.8576,3185327.5608,2447771.583
20230208,26.9459,3.6385,5.2247,2.5408,3345165.4577,2570599.347
20230209,26.8931,3.6314,5.2145,1.623,3338607.0445,2565559.5208
20230210,26.9821,3.6434,5.2318,1.3883,3349662.6552,2574055.2278
20230213,26.4901,3.5769,5.1364,1.17,3288575.7216,2527112.8467
20230214,26.3391,3.5566,5.1071,1.1301,3269837.3984,2512713.3433
20230215,25.3271,3.4199,4.9109,1.6029,3144196.9413,2416164.673
20230216,24.4184,3.2972,4.7347,1.458,3031392.2357,2329479.6625
20230217,24.5188,3.3108,4.7541,1.1432,3043853.2206,2339055.3323
20230220,26.2327,3.5422,5.0865,1.4278,3256626.8805,2502561.6934
20230221,27.1783,3.6699,5.2698,1.261,3374022.4754,3374022.4754
20230222,26.9429,3.6381,5.2242,1.4396,3344790.6912,3344790.6912
20230223,28.0825,3.792,5.4451,1.3098,3486265.0314,3486265.0314
20230224,27.8002,3.7539,5.3904,0.8792,3451224.367,3451224.367
20230227,27.2712,3.6824,5.2878,0.9314,3385546.5442,3385546.5442
20230228,28.2645,3.6677,5.087,0.6676,3372054.9515,3372054.9515
20230301,30.3527,3.9387,5.4629,1.6425,3621180.9584,3621180.9584
20230302,29.6145,3.8429,5.33,0.7626,3533110.8394,3533110.8394
20230303,28.8606,3.7451,5.1943,1.1664,3443166.888,3443166.888
20230306,28.7287,3.728,5.1706,0.7535,3427426.6965,3427426.6965
20230307,27.9182,3.6228,5.0247,0.848,3330736.9488,3330736.9488
20230308,27.5256,3.5719,4.954,1.0161,3283891.1408,3283891.1408
20230309,27.2782,3.5398,4.9095,0.5436,3254378.2818,3254378.2818
20230310,26.5062,3.4396,4.7706,1.9913,3162279.4232,3162279.4232
20230313,26.7795,3.475,4.8198,0.7413,3194884.1056,3194884.1056
20230314,26.441,3.4311,4.7588,0.7683,3154503.0191,3154503.0191
20230315,26.9413,3.496,4.8489,1.0316,3214184.5785,3214184.5785
20230316,26.8588,3.4853,4.834,0.8649,3204346.9588,3204346.9588
20230317,26.4654,3.4343,4.7632,1.0783,3157407.4592,3157407.4592
20230320,26.2211,3.4026,4.7193,0.7315,3128269.3666,3128269.3666
20230321,27.7219,3.5973,4.9894,0.9942,3307314.0448,3307314.0448
20230322,27.5727,3.578,4.9625,0.7492,3289512.6378,3289512.6378
20230323,28.3572,3.6798,5.1037,1.3223,3383110.5621,3383110.5621
20230324,29.0962,3.7757,5.2367,1.5211,3471274.3728,3471274.3728
20230327,29.0624,3.7713,5.2306,1.2256,3467245.6333,3467245.6333
20230328,28.3659,3.6809,5.1053,0.6787,3384141.1699,3384141.1699
20230329,28.68,3.7217,5.1618,1.127,3421617.8163,3421617.8163
