trade_date,pe_ttm,pb,ps_ttm,turnover_rate,total_mv,circ_mv
20230103,36.4675,12.1284,18.3074,0.2072,217323475.5978,217323475.5978
20230104,36.3621,12.0934,18.2545,0.1625,216695376.6978,216695376.6978
20230105,37.9639,12.6261,19.0586,0.3817,226241223.78,226241223.78
20230106,38.0223,12.6455,19.0879,0.1982,226589190.5706,226589190.5706
20230109,38.8113,12.9079,19.484,0.2466,231291138.936,231291138.936
20230110,39.0906,13.0008,19.6242,0.181,232955601.021,232955601.021
20230111,38.8903,12.9342,19.5237,0.1809,231762213.111,231762213.111
20230112,38.6595,12.8574,19.4078,0.1369,230386676.52,230386676.52
20230113,39.7767,13.229,19.9687,0.2543,237044524.86,237044524.86
20230116,40.3227,13.4106,20.2428,0.2933,240298077.162,240298077.162
20230117,40.2194,13.3762,20.1909,0.1696,239682540.24,239682540.24
20230118,39.9032,13.2711,20.0322,0.1677,237798243.54,237798243.54
20230119,39.6336,13.1814,19.8968,0.1866,236191566.5538,236191566.5538
20230120,39.2078,13.0398,19.6831,0.2039,233654046.9978,233654046.9978
20230130,39.7978,13.236,19.9793,0.286,237170144.64,237170144.64
20230131,38.9074,12.9399,19.5323,0.2626,231863965.1328,231863965.1328
20230201,38.8908,12.9343,19.5239,0.2705,231764725.5066,231764725.5066
20230202,38.704,12.8722,19.4301,0.2369,230651734.2558,230651734.2558
20230203,38.3222,12.7453,19.2385,0.2782,228376760.04,228376760.04
20230206,37.8374,12.584,18.9951,0.3396,225487505.1,225487505.1
20230207,37.8796,12.598,19.0163,0.1936,225738744.66,225738744.66
20230208,37.6055,12.5069,18.8787,0.1327,224105687.52,224105687.52
20230209,38.3222,12.7453,19.2385,0.2369,228376760.04,228376760.04
20230210,38.1536,12.6892,19.1538,0.1432,227371801.8,227371801.8
20230213,39.1306,13.0141,19.6443,0.3037,233194278.603,233194278.603
20230214,38.8659,12.9261,19.5114,0.1558,231616494.1662,231616494.1662
20230215,38.8071,12.9065,19.4819,0.1447,231266014.98,231266014.98
20230216,39.2459,13.0525,19.7022,0.2647,233881418.7996,233881418.7996
20230217,38.3808,12.7648,19.2679,0.2105,228725983.0284,228725983.0284
20230220,39.5238,13.1449,19.8417,0.2362,235537087.5,235537087.5
20230221,39.3551,13.0888,19.757,0.1493,234532129.26,234532129.26
20230222,38.7017,12.8715,19.429,0.1741,230637916.08,230637916.08
20230223,38.3222,12.7453,19.2385,0.1742,228376760.04,228376760.04
20230224,37.6899,12.535,18.921,0.1961,224608166.64,224608166.64
20230227,38.1623,12.6921,19.1582,0.1756,227423305.9098,227423305.9098
20230228,38.2324,12.7154,19.1934,0.1907,227841619.7772,227841619.7772
20230301,38.755,12.8892,19.4558,0.1947,230955734.1234,230955734.1234
20230302,38.533,12.8154,19.3443,0.1046,229632957.84,229632957.84
20230303,38.3231,12.7456,19.2389,0.1289,228381784.8312,228381784.8312
20230306,38.0933,12.6691,19.1236,0.1644,227012529.2292,227012529.2292
20230307,37.6962,12.5371,18.9242,0.1814,224645852.574,224645852.574
20230308,37.3193,12.4117,18.735,0.1812,222399770.9076,222399770.9076
20230309,37.3109,12.4089,18.7308,0.2198,222349522.9956,222349522.9956
20230310,36.8888,12.2686,18.5189,0.1685,219834615.0,219834615.0
20230313,37.1418,12.3527,18.6459,0.1637,221342052.36,221342052.36
20230314,37.2261,12.3807,18.6882,0.1887,221844531.48,221844531.48
20230315,36.9082,12.275,18.5286,0.1529,219950185.1976,219950185.1976
20230316,36.9308,12.2825,18.54,0.1405,220084598.3622,220084598.3622
20230317,36.7202,12.2125,18.4343,0.2151,218829656.76,218829656.76
20230320,36.4588,12.1255,18.303,0.1631,217271971.488,217271971.488
20230321,37.4158,12.4438,18.7835,0.2479,222975109.5,222975109.5
20230322,37.3811,12.4322,18.766,0.122,222767836.863,222767836.863
20230323,37.4129,12.4428,18.782,0.1382,222957522.7308,222957522.7308
20230324,37.4921,12.4692,18.8218,0.1017,223429853.1036,223429853.1036
20230327,37.2639,12.3933,18.7072,0.1218,222069390.8862,222069390.8862
20230328,37.5592,12.4915,18.8554,0.1374,223829324.004,223829324.004
20230329,37.732,12.549,18.9422,0.1225,224859406.2,224859406.2
20230330,37.9428,12.6191,19.048,0.1533,226115604.0,226115604.0
20230331,36.4542,11.5757,18.4229,0.2185,228627999.6,228627999.6
20230403,36.0951,11.4617,18.2414,0.1705,226375636.9446,226375636.9446
20230404,36.3459,11.5413,18.3681,0.1597,227948396.5902,227948396.5902
20230406,35.9927,11.4292,18.1897,0.1184,225733719.8688,225733719.8688
20230407,35.8732,11.3912,18.1293,0.1077,224983769.7822,224983769.7822
20230410,35.4868,11.2685,17.934,0.2342,222560564.226,222560564.226
20230411,34.962,11.1019,17.6688,0.2325,219269325.99,219269325.99
20230412,33.9325,10.775,17.1485,0.4068,212812469.298,212812469.298
20230413,34.5113,10.9588,17.441,0.2352,216442880.94,216442880.94
20230414,34.3195,10.8978,17.3441,0.169,215239443.4476,215239443.4476
20230417,35.1122,11.1496,17.7447,0.2425,220211474.34,220211474.34
20230418,35.2124,11.1814,17.7953,0.1458,220839573.24,220839573.24
